         time                     bimag                    bjmag                    bkmag                    bibj                     bkbi                     bjbk                     epum
 1.510000000000000e+00    9.999999999989654e-01    9.999999999984400e-01    1.000000000000562e+00   -2.261593690100483e-13    6.235637006746231e-14    2.953093498903048e-13    1.543404844353964e+03
 1.520000000000000e+00    9.999999999989606e-01    9.999999999984374e-01    1.000000000000559e+00   -2.214582683901511e-13   -7.758377273958672e-14   -3.307859628570720e-13    1.543404844353964e+03
 1.530000000000000e+00    9.999999999989543e-01    9.999999999984358e-01    1.000000000000551e+00   -2.172012569801041e-13    9.193340533286687e-14    3.680621345897306e-13    1.543404844353964e+03
 1.540000000000000e+00    9.999999999989481e-01    9.999999999984357e-01    1.000000000000544e+00   -2.124411757620237e-13   -1.059013987614321e-13   -4.068503346721375e-13    1.543404844353964e+03
 1.550000000000000e+00    9.999999999989434e-01    9.999999999984364e-01    1.000000000000538e+00   -2.061094350747084e-13    1.189187637251621e-13    4.458683856151113e-13    1.543404844353964e+03
 1.560000000000000e+00    9.999999999989378e-01    9.999999999984379e-01    1.000000000000530e+00   -2.014222122426190e-13   -1.308952946033060e-13   -4.868455898837665e-13    1.543404844353963e+03
 1.570000000000000e+00    9.999999999989317e-01    9.999999999984426e-01    1.000000000000518e+00   -1.973282648393138e-13    1.419836470617497e-13    5.286112259722531e-13    1.543404844353963e+03
 1.580000000000000e+00    9.999999999989257e-01    9.999999999984467e-01    1.000000000000508e+00   -1.924294057431553e-13   -1.517536096784511e-13   -5.702044739153145e-13    1.543404844353963e+03
 1.590000000000000e+00    9.999999999989190e-01    9.999999999984502e-01    1.000000000000496e+00   -1.853656117489777e-13    1.604272270583351e-13    6.118851085534782e-13    1.543404844353963e+03
 1.600000000000000e+00    9.999999999989134e-01    9.999999999984553e-01    1.000000000000483e+00   -1.788014181158815e-13   -1.680183769892096e-13   -6.534725018048082e-13    1.543404844353963e+03
 1.610000000000000e+00    9.999999999989082e-01    9.999999999984612e-01    1.000000000000470e+00   -1.729935639183111e-13    1.743882815929965e-13    6.946825927001132e-13    1.543404844353963e+03
 1.620000000000000e+00    9.999999999989013e-01    9.999999999984689e-01    1.000000000000456e+00   -1.695033002846458e-13   -1.793842852038097e-13   -7.351693039059359e-13    1.543404844353963e+03
 1.630000000000000e+00    9.999999999988950e-01    9.999999999984780e-01    1.000000000000443e+00   -1.655689474411304e-13    1.832839435778055e-13    7.747578620320716e-13    1.543404844353963e+03
 1.640000000000000e+00    9.999999999988866e-01    9.999999999984867e-01    1.000000000000428e+00   -1.617872502635009e-13   -1.860178677759450e-13   -8.129126712053125e-13    1.543404844353963e+03
 1.650000000000000e+00    9.999999999988778e-01    9.999999999984963e-01    1.000000000000412e+00   -1.591504705800162e-13    1.872668686786483e-13    8.496337314256586e-13    1.543404844353963e+03
 1.660000000000000e+00    9.999999999988702e-01    9.999999999985058e-01    1.000000000000394e+00   -1.582345365847004e-13   -1.875444244348046e-13   -8.849323183957036e-13    1.543404844353963e+03
 1.670000000000000e+00    9.999999999988631e-01    9.999999999985142e-01    1.000000000000379e+00   -1.574226859979433e-13    1.868366572566060e-13    9.187759060502732e-13    1.543404844353963e+03
 1.680000000000000e+00    9.999999999988538e-01    9.999999999985238e-01    1.000000000000363e+00   -1.587410758396857e-13   -1.850880559928214e-13   -9.503105767583175e-13    1.543404844353963e+03
 1.690000000000000e+00    9.999999999988457e-01    9.999999999985347e-01    1.000000000000347e+00   -1.612737721146118e-13    1.825345430361835e-13    9.801725403546513e-13    1.543404844353963e+03
 1.700000000000000e+00    9.999999999988386e-01    9.999999999985443e-01    1.000000000000331e+00   -1.644864799921208e-13   -1.785585568292447e-13   -1.008256412388109e-12    1.543404844353963e+03
 1.710000000000000e+00    9.999999999988303e-01    9.999999999985544e-01    1.000000000000316e+00   -1.669775429036235e-13    1.743119537600535e-13    1.033545428061333e-12    1.543404844353964e+03
 1.720000000000000e+00    9.999999999988218e-01    9.999999999985637e-01    1.000000000000300e+00   -1.712449626545265e-13   -1.693402362779040e-13   -1.056979590657869e-12    1.543404844353964e+03
 1.730000000000000e+00    9.999999999988151e-01    9.999999999985728e-01    1.000000000000283e+00   -1.778577285449501e-13    1.641221880621657e-13    1.078397028793365e-12    1.543404844353964e+03
 1.740000000000000e+00    9.999999999988045e-01    9.999999999985824e-01    1.000000000000267e+00   -1.848868280696081e-13   -1.583472936106389e-13   -1.096651632351286e-12    1.543404844353964e+03
 1.750000000000000e+00    9.999999999987959e-01    9.999999999985894e-01    1.000000000000253e+00   -1.909861158111426e-13    1.520127339976751e-13    1.114233129319211e-12    1.543404844353964e+03
 1.760000000000000e+00    9.999999999987896e-01    9.999999999985977e-01    1.000000000000240e+00   -1.987160436200952e-13   -1.451633951932152e-13   -1.128959393418422e-12    1.543404844353964e+03
 1.770000000000000e+00    9.999999999987812e-01    9.999999999986035e-01    1.000000000000228e+00   -2.082709005257755e-13    1.382678693762074e-13    1.141931059260581e-12    1.543404844353964e+03
 1.780000000000000e+00    9.999999999987728e-01    9.999999999986106e-01    1.000000000000218e+00   -2.149946887186616e-13   -1.309195807319696e-13   -1.153279294979770e-12    1.543404844353965e+03
 1.790000000000000e+00    9.999999999987648e-01    9.999999999986130e-01    1.000000000000208e+00   -2.253267017415794e-13    1.238800728664557e-13    1.162620564057470e-12    1.543404844353965e+03
 1.800000000000000e+00    9.999999999987581e-01    9.999999999986160e-01    1.000000000000201e+00   -2.363109707914646e-13   -1.168717900235094e-13   -1.171785325021490e-12    1.543404844353965e+03
 1.810000000000000e+00    9.999999999987500e-01    9.999999999986189e-01    1.000000000000192e+00   -2.458866443788565e-13    1.094749291219443e-13    1.177871168656086e-12    1.543404844353965e+03
 1.820000000000000e+00    9.999999999987411e-01    9.999999999986203e-01    1.000000000000184e+00   -2.566349910360088e-13   -1.025152185363254e-13   -1.182116037001801e-12    1.543404844353965e+03
 1.830000000000000e+00    9.999999999987356e-01    9.999999999986207e-01    1.000000000000178e+00   -2.665576093185962e-13    9.542366896653220e-14    1.184901569223351e-12    1.543404844353965e+03
 1.840000000000000e+00    9.999999999987275e-01    9.999999999986188e-01    1.000000000000175e+00   -2.755434769241560e-13   -8.813783036742961e-14   -1.189513765265104e-12    1.543404844353966e+03
 1.850000000000000e+00    9.999999999987219e-01    9.999999999986179e-01    1.000000000000169e+00   -2.835787160648806e-13    8.133771434160053e-14    1.191616250117988e-12    1.543404844353966e+03
 1.860000000000000e+00    9.999999999987148e-01    9.999999999986146e-01    1.000000000000168e+00   -2.894073869441627e-13   -7.485678743535118e-14   -1.195032788003925e-12    1.543404844353966e+03
 1.870000000000000e+00    9.999999999987071e-01    9.999999999986128e-01    1.000000000000166e+00   -2.968736367847669e-13    6.902811655606911e-14    1.194400481296931e-12    1.543404844353966e+03
 1.880000000000000e+00    9.999999999987000e-01    9.999999999986107e-01    1.000000000000163e+00   -3.033753803727279e-13   -6.444844657949034e-14   -1.191960592727970e-12    1.543404844353966e+03
 1.890000000000000e+00    9.999999999986942e-01    9.999999999986043e-01    1.000000000000160e+00   -3.090236400105084e-13    5.989653217852720e-14    1.191266703337579e-12    1.543404844353966e+03
 1.900000000000000e+00    9.999999999986865e-01    9.999999999985980e-01    1.000000000000161e+00   -3.144776106189795e-13   -5.521971768729372e-14   -1.192440243769077e-12    1.543404844353966e+03
 1.910000000000000e+00    9.999999999986792e-01    9.999999999985928e-01    1.000000000000161e+00   -3.188699304601528e-13    5.205558206711203e-14    1.190826083574681e-12    1.543404844353966e+03
 1.920000000000000e+00    9.999999999986732e-01    9.999999999985868e-01    1.000000000000161e+00   -3.219299826717759e-13   -4.959921362512887e-14   -1.188930030815438e-12    1.543404844353966e+03
 1.930000000000000e+00    9.999999999986682e-01    9.999999999985795e-01    1.000000000000160e+00   -3.230610223781127e-13    4.779510121011299e-14    1.186834484856458e-12    1.543404844353966e+03
 1.940000000000000e+00    9.999999999986630e-01    9.999999999985741e-01    1.000000000000160e+00   -3.252745295334591e-13   -4.743427872710981e-14   -1.184625314509802e-12    1.543404844353966e+03
 1.950000000000000e+00    9.999999999986574e-01    9.999999999985674e-01    1.000000000000160e+00   -3.245181900979333e-13    4.782285678572862e-14    1.183813463923045e-12    1.543404844353966e+03
 1.960000000000000e+00    9.999999999986519e-01    9.999999999985606e-01    1.000000000000161e+00   -3.229985723329776e-13   -4.932165786897258e-14   -1.183873311882966e-12    1.543404844353966e+03
 1.970000000000000e+00    9.999999999986456e-01    9.999999999985543e-01    1.000000000000162e+00   -3.198344367127959e-13    5.198619312807296e-14    1.184646998553252e-12    1.543404844353966e+03
 1.980000000000000e+00    9.999999999986392e-01    9.999999999985479e-01    1.000000000000162e+00   -3.161776396254368e-13   -5.528910662633280e-14   -1.185447573437415e-12    1.543404844353966e+03
 1.990000000000000e+00    9.999999999986311e-01    9.999999999985397e-01    1.000000000000161e+00   -3.112579638475665e-13    5.899447597101926e-14    1.187673223657093e-12    1.543404844353966e+03
 2.000000000000000e+00    9.999999999986251e-01    9.999999999985333e-01    1.000000000000159e+00   -3.042011087472929e-13   -6.443456879168252e-14   -1.189531112499864e-12    1.543404844353966e+03
 2.010000000000000e+00    9.999999999986169e-01    9.999999999985286e-01    1.000000000000157e+00   -2.964295475749168e-13    7.102651800039439e-14    1.191050730264820e-12    1.543404844353966e+03
 2.020000000000000e+00    9.999999999986112e-01    9.999999999985247e-01    1.000000000000154e+00   -2.873951077120296e-13   -7.906175714111896e-14   -1.193767307228200e-12    1.543404844353966e+03
 2.030000000000000e+00    9.999999999986049e-01    9.999999999985218e-01    1.000000000000152e+00   -2.776320839892321e-13    8.770761894538737e-14    1.198438917549005e-12    1.543404844353966e+03
 2.040000000000000e+00    9.999999999985990e-01    9.999999999985199e-01    1.000000000000147e+00   -2.668421039686564e-13   -9.781064846947629e-14   -1.203691226553394e-12    1.543404844353966e+03
 2.050000000000000e+00    9.999999999985935e-01    9.999999999985177e-01    1.000000000000141e+00   -2.566627466116245e-13    1.095928903183108e-13    1.209377650107646e-12    1.543404844353965e+03
 2.060000000000000e+00    9.999999999985868e-01    9.999999999985169e-01    1.000000000000135e+00   -2.451372438372346e-13   -1.214167655305687e-13   -1.217125792513096e-12    1.543404844353965e+03
 2.070000000000000e+00    9.999999999985798e-01    9.999999999985163e-01    1.000000000000125e+00   -2.320019176771382e-13    1.338026911490431e-13    1.225340575533584e-12    1.543404844353965e+03
 2.080000000000000e+00    9.999999999985757e-01    9.999999999985177e-01    1.000000000000114e+00   -2.182420910656901e-13   -1.467853616432535e-13   -1.234417082440764e-12    1.543404844353965e+03
 2.090000000000000e+00    9.999999999985716e-01    9.999999999985195e-01    1.000000000000102e+00   -2.049124758762844e-13    1.604757993156625e-13    1.244966586419483e-12    1.543404844353965e+03
 2.100000000000000e+00    9.999999999985683e-01    9.999999999985243e-01    1.000000000000089e+00   -1.903824320415026e-13   -1.742911370783418e-13   -1.255574203634646e-12    1.543404844353965e+03
 2.110000000000000e+00    9.999999999985639e-01    9.999999999985307e-01    1.000000000000074e+00   -1.762548440531475e-13    1.872252353152248e-13    1.265858078081106e-12    1.543404844353964e+03
 2.120000000000000e+00    9.999999999985618e-01    9.999999999985359e-01    1.000000000000060e+00   -1.622174616855432e-13   -2.006311783375736e-13   -1.279160913476851e-12    1.543404844353964e+03
 2.130000000000000e+00    9.999999999985567e-01    9.999999999985451e-01    1.000000000000043e+00   -1.458902443296495e-13    2.140397234451363e-13    1.291276818544268e-12    1.543404844353964e+03
 2.140000000000000e+00    9.999999999985525e-01    9.999999999985533e-01    1.000000000000024e+00   -1.316030617815045e-13   -2.273901553162538e-13   -1.303876169360396e-12    1.543404844353964e+03
 2.150000000000000e+00    9.999999999985481e-01    9.999999999985637e-01    1.000000000000005e+00   -1.157685058927882e-13    2.389685671566610e-13    1.316744564945627e-12    1.543404844353964e+03
 2.160000000000000e+00    9.999999999985449e-01    9.999999999985747e-01    9.999999999999826e-01   -1.007874339542525e-13   -2.500985529785282e-13   -1.329911224548508e-12    1.543404844353963e+03
 2.170000000000000e+00    9.999999999985405e-01    9.999999999985897e-01    9.999999999999596e-01   -8.609085666577698e-14    2.595493264756499e-13    1.341521078251917e-12    1.543404844353963e+03
 2.180000000000000e+00    9.999999999985346e-01    9.999999999986043e-01    9.999999999999367e-01   -7.094325127354750e-14   -2.691458167447536e-13   -1.354325722749405e-12    1.543404844353963e+03
 2.190000000000000e+00    9.999999999985295e-01    9.999999999986185e-01    9.999999999999122e-01   -5.674627434615331e-14    2.769381945988414e-13    1.366194917612473e-12    1.543404844353963e+03
 2.200000000000000e+00    9.999999999985262e-01    9.999999999986334e-01    9.999999999998860e-01   -4.152928001488476e-14   -2.830444212342798e-13   -1.377037373018197e-12    1.543404844353963e+03
 2.210000000000000e+00    9.999999999985217e-01    9.999999999986511e-01    9.999999999998599e-01   -2.796374243274613e-14    2.890396255672556e-13    1.384981539176433e-12    1.543404844353963e+03
 2.220000000000000e+00    9.999999999985179e-01    9.999999999986720e-01    9.999999999998351e-01   -1.377370439925585e-14   -2.931821452278882e-13   -1.391023581043260e-12    1.543404844353963e+03
 2.230000000000000e+00    9.999999999985099e-01    9.999999999986930e-01    9.999999999998076e-01   -1.519617764955683e-15    2.967903700579200e-13    1.396128438552191e-12    1.543404844353962e+03
 2.240000000000000e+00    9.999999999985052e-01    9.999999999987128e-01    9.999999999997790e-01    1.121325254871408e-14   -2.988859160169000e-13   -1.397955536053264e-12    1.543404844353963e+03
 2.250000000000000e+00    9.999999999984993e-01    9.999999999987338e-01    9.999999999997514e-01    2.164934898019055e-14    3.002320614342580e-13    1.401558990393736e-12    1.543404844353962e+03
 2.260000000000000e+00    9.999999999984931e-01    9.999999999987533e-01    9.999999999997232e-01    3.063521658575041e-14   -3.008565618856096e-13   -1.405544517579793e-12    1.543404844353962e+03
 2.270000000000000e+00    9.999999999984881e-01    9.999999999987752e-01    9.999999999996940e-01    3.692185446269036e-14    3.012173843686128e-13    1.404470290067295e-12    1.543404844353962e+03
 2.280000000000000e+00    9.999999999984809e-01    9.999999999987947e-01    9.999999999996664e-01    4.448524881794924e-14   -2.995381720438672e-13   -1.401581975479793e-12    1.543404844353962e+03
 2.290000000000000e+00    9.999999999984741e-01    9.999999999988156e-01    9.999999999996394e-01    4.934247455068430e-14    2.987748937144374e-13    1.397968546479333e-12    1.543404844353962e+03
 2.300000000000000e+00    9.999999999984682e-01    9.999999999988360e-01    9.999999999996139e-01    5.293682159290825e-14   -2.967764922701122e-13   -1.392768712860093e-12    1.543404844353962e+03
 2.310000000000000e+00    9.999999999984600e-01    9.999999999988562e-01    9.999999999995901e-01    5.467848396278896e-14    2.944589017062071e-13    1.384976335006005e-12    1.543404844353962e+03
 2.320000000000000e+00    9.999999999984527e-01    9.999999999988749e-01    9.999999999995646e-01    5.687811333032755e-14   -2.928490783205007e-13   -1.374712843560388e-12    1.543404844353962e+03
 2.330000000000000e+00    9.999999999984454e-01    9.999999999988948e-01    9.999999999995401e-01    5.496991750675306e-14    2.910727214811004e-13    1.362967464585418e-12    1.543404844353962e+03
 2.340000000000000e+00    9.999999999984358e-01    9.999999999989116e-01    9.999999999995198e-01    5.154210391822289e-14   -2.889355421586970e-13   -1.348850718618788e-12    1.543404844353962e+03
 2.350000000000000e+00    9.999999999984285e-01    9.999999999989289e-01    9.999999999994988e-01    4.791306240647941e-14    2.871869408949124e-13    1.334587822199307e-12    1.543404844353963e+03
 2.360000000000000e+00    9.999999999984188e-01    9.999999999989445e-01    9.999999999994788e-01    4.353462035311395e-14   -2.849040448005269e-13   -1.318844772973948e-12    1.543404844353963e+03
 2.370000000000000e+00    9.999999999984097e-01    9.999999999989577e-01    9.999999999994583e-01    3.826106098614446e-14    2.825378819792945e-13    1.305204859122777e-12    1.543404844353963e+03
 2.380000000000000e+00    9.999999999984005e-01    9.999999999989700e-01    9.999999999994416e-01    3.202993426043577e-14   -2.807719334807501e-13   -1.290968634076739e-12    1.543404844353963e+03
 2.390000000000000e+00    9.999999999983926e-01    9.999999999989825e-01    9.999999999994251e-01    2.384203945382524e-14    2.792228254167028e-13    1.276562948231141e-12    1.543404844353963e+03
 2.400000000000000e+00    9.999999999983832e-01    9.999999999989934e-01    9.999999999994077e-01    1.781907954523376e-14   -2.776912814278498e-13   -1.261087263261518e-12    1.543404844353963e+03
 2.410000000000000e+00    9.999999999983731e-01    9.999999999990016e-01    9.999999999993940e-01    8.923417560424696e-15    2.761332829059882e-13    1.245019820746152e-12    1.543404844353963e+03
 2.420000000000000e+00    9.999999999983631e-01    9.999999999990092e-01    9.999999999993826e-01   -9.714451465470120e-17   -2.746483596105520e-13   -1.227600703382348e-12    1.543404844353964e+03
 2.430000000000000e+00    9.999999999983523e-01    9.999999999990166e-01    9.999999999993725e-01   -7.827072323607354e-15    2.730177195431338e-13    1.212687068818941e-12    1.543404844353964e+03
 2.440000000000000e+00    9.999999999983438e-01    9.999999999990219e-01    9.999999999993630e-01   -1.584843367652411e-14   -2.720185188209712e-13   -1.200727885175557e-12    1.543404844353964e+03
 2.450000000000000e+00    9.999999999983329e-01    9.999999999990237e-01    9.999999999993537e-01   -2.366162821232365e-14    2.706376789340936e-13    1.188532779139440e-12    1.543404844353964e+03
 2.460000000000000e+00    9.999999999983248e-01    9.999999999990274e-01    9.999999999993471e-01   -3.267525139349914e-14   -2.692013278959848e-13   -1.174488891558800e-12    1.543404844353964e+03
 2.470000000000000e+00    9.999999999983158e-01    9.999999999990294e-01    9.999999999993426e-01   -4.017619570362285e-14    2.686045830202488e-13    1.162853667524555e-12    1.543404844353965e+03
 2.480000000000000e+00    9.999999999983078e-01    9.999999999990289e-01    9.999999999993388e-01   -4.743427872710981e-14   -2.675637489346627e-13   -1.156892290299361e-12    1.543404844353965e+03
 2.490000000000000e+00    9.999999999982986e-01    9.999999999990297e-01    9.999999999993356e-01   -5.484501741648273e-14    2.663286258197672e-13    1.147994893591076e-12    1.543404844353965e+03
 2.500000000000000e+00    9.999999999982904e-01    9.999999999990296e-01    9.999999999993351e-01   -6.362965709882928e-14   -2.646910468584451e-13   -1.141496619450066e-12    1.543404844353965e+03
 2.510000000000000e+00    9.999999999982812e-01    9.999999999990273e-01    9.999999999993333e-01   -6.969425037084420e-14    2.634698015313575e-13    1.134465785201932e-12    1.543404844353965e+03
 2.520000000000000e+00    9.999999999982724e-01    9.999999999990246e-01    9.999999999993320e-01   -7.591149930874508e-14   -2.619710004481135e-13   -1.129837542968026e-12    1.543404844353965e+03
 2.530000000000000e+00    9.999999999982654e-01    9.999999999990196e-01    9.999999999993304e-01   -8.150424779529430e-14    2.620403893871526e-13    1.124337602187442e-12    1.543404844353965e+03
 2.540000000000000e+00    9.999999999982556e-01    9.999999999990145e-01    9.999999999993286e-01   -8.872763634926173e-14   -2.602085213965211e-13   -1.120145642907744e-12    1.543404844353965e+03
 2.550000000000000e+00    9.999999999982508e-01    9.999999999990086e-01    9.999999999993286e-01   -9.479916851518055e-14    2.599448434281726e-13    1.118417858325671e-12    1.543404844353965e+03
 2.560000000000000e+00    9.999999999982430e-01    9.999999999990007e-01    9.999999999993291e-01   -9.794248745365053e-14   -2.591538095231272e-13   -1.116074246909626e-12    1.543404844353966e+03
 2.570000000000000e+00    9.999999999982356e-01    9.999999999989938e-01    9.999999999993300e-01   -1.006555949700783e-13    2.575717417130363e-13    1.112265661518119e-12    1.543404844353966e+03
 2.580000000000000e+00    9.999999999982284e-01    9.999999999989857e-01    9.999999999993294e-01   -1.028829799132325e-13   -2.585986980108146e-13   -1.110462416464841e-12    1.543404844353965e+03
 2.590000000000000e+00    9.999999999982221e-01    9.999999999989795e-01    9.999999999993295e-01   -1.033270691230825e-13    2.585154312839677e-13    1.108467484467468e-12    1.543404844353965e+03
 2.600000000000000e+00    9.999999999982141e-01    9.999999999989729e-01    9.999999999993314e-01   -1.047842368429031e-13   -2.573774526837269e-13   -1.105232225184771e-12    1.543404844353966e+03
 2.610000000000000e+00    9.999999999982067e-01    9.999999999989656e-01    9.999999999993315e-01   -1.032229857145239e-13    2.577382751667301e-13    1.104618133074275e-12    1.543404844353965e+03
 2.620000000000000e+00    9.999999999982014e-01    9.999999999989574e-01    9.999999999993321e-01   -1.001768112907087e-13   -2.581268532253489e-13   -1.103576431626951e-12    1.543404844353965e+03
 2.630000000000000e+00    9.999999999981954e-01    9.999999999989511e-01    9.999999999993315e-01   -9.837269887569278e-14    2.594036097036678e-13    1.104037000709823e-12    1.543404844353965e+03
 2.640000000000000e+00    9.999999999981894e-01    9.999999999989455e-01    9.999999999993298e-01   -9.279382817695137e-14   -2.615269112382634e-13   -1.104262514761700e-12    1.543404844353965e+03
 2.650000000000000e+00    9.999999999981847e-01    9.999999999989391e-01    9.999999999993282e-01   -8.723577415992168e-14    2.627759121409667e-13    1.102064620117638e-12    1.543404844353965e+03
 2.660000000000000e+00    9.999999999981807e-01    9.999999999989339e-01    9.999999999993234e-01   -7.924216838262055e-14   -2.658845366099172e-13   -1.097917763648315e-12    1.543404844353965e+03
 2.670000000000000e+00    9.999999999981758e-01    9.999999999989296e-01    9.999999999993209e-01   -7.072814556252638e-14    2.690070388666754e-13    1.094348570096493e-12    1.543404844353965e+03
 2.680000000000000e+00    9.999999999981712e-01    9.999999999989270e-01    9.999999999993142e-01   -6.351169590246286e-14   -2.725875081210916e-13   -1.089689102840019e-12    1.543404844353965e+03
 2.690000000000000e+00    9.999999999981659e-01    9.999999999989246e-01    9.999999999993094e-01   -5.272171588188712e-14    2.756406214388107e-13    1.086974260600115e-12    1.543404844353965e+03
 2.700000000000000e+00    9.999999999981608e-01    9.999999999989230e-01    9.999999999993018e-01   -3.963496197911809e-14   -2.787353681199534e-13   -1.081995604224062e-12    1.543404844353965e+03
 2.710000000000000e+00    9.999999999981578e-01    9.999999999989209e-01    9.999999999992930e-01   -2.846334279382745e-14    2.823574707377929e-13    1.074918799803815e-12    1.543404844353964e+03
 2.720000000000000e+00    9.999999999981534e-01    9.999999999989210e-01    9.999999999992829e-01   -1.545985561790530e-14   -2.864514181410982e-13   -1.066049592352014e-12    1.543404844353964e+03
 2.730000000000000e+00    9.999999999981490e-01    9.999999999989198e-01    9.999999999992727e-01   -3.629041511743480e-15    2.898514761540127e-13    1.056075799726885e-12    1.543404844353964e+03
 2.740000000000000e+00    9.999999999981457e-01    9.999999999989209e-01    9.999999999992609e-01    1.049160758270773e-14   -2.934874565596601e-13   -1.043714160237075e-12    1.543404844353964e+03
 2.750000000000000e+00    9.999999999981416e-01    9.999999999989221e-01    9.999999999992495e-01    2.341182803178299e-14    2.965544476651871e-13    1.030234491466997e-12    1.543404844353964e+03
 2.760000000000000e+00    9.999999999981373e-01    9.999999999989254e-01    9.999999999992377e-01    3.709532681028804e-14   -2.994098025066450e-13   -1.015808314200339e-12    1.543404844353963e+03
 2.770000000000000e+00    9.999999999981323e-01    9.999999999989297e-01    9.999999999992244e-01    5.031391969723131e-14    3.011393218121938e-13    1.000193417671769e-12    1.543404844353963e+03
 2.780000000000000e+00    9.999999999981291e-01    9.999999999989337e-01    9.999999999992097e-01    6.351863479636677e-14   -3.033628036275271e-13   -9.837898724829319e-13    1.543404844353963e+03
 2.790000000000000e+00    9.999999999981268e-01    9.999999999989392e-01    9.999999999991932e-01    7.734785034685387e-14    3.054015373926688e-13    9.644076444555172e-13    1.543404844353963e+03
 2.800000000000000e+00    9.999999999981243e-01    9.999999999989447e-01    9.999999999991779e-01    8.888723090905160e-14   -3.059323627763177e-13   -9.414754132547332e-13    1.543404844353963e+03
 2.810000000000000e+00    9.999999999981215e-01    9.999999999989502e-01    9.999999999991609e-01    1.014535677690276e-13    3.062688991306572e-13    9.175737426814212e-13    1.543404844353963e+03
 2.820000000000000e+00    9.999999999981181e-01    9.999999999989579e-01    9.999999999991452e-01    1.141031713558505e-13   -3.063868603270237e-13   -8.941801292461360e-13    1.543404844353962e+03
 2.830000000000000e+00    9.999999999981148e-01    9.999999999989651e-01    9.999999999991287e-01    1.257119408570873e-13    3.060746101013478e-13    8.674627856308792e-13    1.543404844353962e+03
 2.840000000000000e+00    9.999999999981107e-01    9.999999999989733e-01    9.999999999991108e-01    1.398742233149619e-13   -3.050268371218579e-13   -8.396048613301677e-13    1.543404844353962e+03
 2.850000000000000e+00    9.999999999981073e-01    9.999999999989809e-01    9.999999999990937e-01    1.518646319809136e-13    3.032990525397850e-13    8.092667161396783e-13    1.543404844353962e+03
 2.860000000000000e+00    9.999999999981027e-01    9.999999999989896e-01    9.999999999990763e-01    1.641672908725411e-13   -3.014741234430574e-13   -7.766803693243229e-13    1.543404844353962e+03
 2.870000000000000e+00    9.999999999980974e-01    9.999999999989956e-01    9.999999999990604e-01    1.736527588391823e-13    2.984695823826655e-13    7.423341455425891e-13    1.543404844353962e+03
 2.880000000000000e+00    9.999999999980943e-01    9.999999999990026e-01    9.999999999990440e-01    1.833533325168446e-13   -2.953054467624838e-13   -7.068226212658679e-13    1.543404844353961e+03
 2.890000000000000e+00    9.999999999980896e-01    9.999999999990077e-01    9.999999999990307e-01    1.915412273234551e-13    2.915168106909505e-13    6.682102787758382e-13    1.543404844353961e+03
 2.900000000000000e+00    9.999999999980841e-01    9.999999999990127e-01    9.999999999990180e-01    1.985495101664014e-13   -2.880751193146125e-13   -6.293203805296521e-13    1.543404844353961e+03
 2.910000000000000e+00    9.999999999980771e-01    9.999999999990196e-01    9.999999999990060e-01    2.053773817678461e-13    2.843281166065026e-13    5.897895019590926e-13    1.543404844353961e+03
 2.920000000000000e+00    9.999999999980728e-01    9.999999999990254e-01    9.999999999989940e-01    2.106509411348156e-13   -2.804839693837380e-13   -5.503228081571443e-13    1.543404844353961e+03
 2.930000000000000e+00    9.999999999980659e-01    9.999999999990290e-01    9.999999999989833e-01    2.183114800047292e-13    2.767786000390515e-13    5.101249284100717e-13    1.543404844353961e+03
 2.940000000000000e+00    9.999999999980578e-01    9.999999999990337e-01    9.999999999989740e-01    2.242095398230504e-13   -2.727124082113619e-13   -4.694742858357692e-13    1.543404844353961e+03
 2.950000000000000e+00    9.999999999980514e-01    9.999999999990368e-01    9.999999999989659e-01    2.289141098898995e-13    2.687849942617504e-13    4.287533869606897e-13    1.543404844353961e+03
 2.960000000000000e+00    9.999999999980440e-01    9.999999999990391e-01    9.999999999989585e-01    2.324113124174687e-13   -2.646494134950217e-13   -3.890152089347509e-13    1.543404844353961e+03
 2.970000000000000e+00    9.999999999980359e-01    9.999999999990393e-01    9.999999999989516e-01    2.363942375183115e-13    2.607428162271219e-13    3.491269773281402e-13    1.543404844353961e+03
 2.980000000000000e+00    9.999999999980268e-01    9.999999999990398e-01    9.999999999989480e-01    2.417788191877435e-13   -2.570582635641472e-13   -3.105111653911585e-13    1.543404844353962e+03
 2.990000000000000e+00    9.999999999980175e-01    9.999999999990390e-01    9.999999999989448e-01    2.450539771103877e-13    2.533598331133646e-13    2.729119014110992e-13    1.543404844353962e+03
 3.000000000000000e+00    9.999999999980090e-01    9.999999999990359e-01    9.999999999989437e-01    2.477185123694881e-13   -2.496128304052547e-13   -2.364423760947698e-13    1.543404844353962e+03
 3.010000000000000e+00    9.999999999980006e-01    9.999999999990329e-01    9.999999999989412e-01    2.501471252358556e-13    2.457964387581058e-13    2.019738543079797e-13    1.543404844353962e+03
 3.020000000000000e+00    9.999999999979924e-01    9.999999999990298e-01    9.999999999989395e-01    2.520761377411418e-13   -2.419696387701009e-13   -1.691986394741773e-13    1.543404844353962e+03
 3.030000000000000e+00    9.999999999979827e-01    9.999999999990249e-01    9.999999999989382e-01    2.535471832487701e-13    2.382573305315105e-13    1.385484608984466e-13    1.543404844353962e+03
